,KALCODE,Result,Average_Fuel_Price
1374,43040102,"[1, 0]",1.4161392374517374
1375,43040105,"[1, 0]",1.1386644486692015
1376,43040201,"[1, 0]",1.534525934702475
1377,43040202,"[2, 1, 1, 0]",1.324837396069539
1378,43040204,"[0, 2, 1, 0]",1.3432071956769056
1379,43040302,"[2, 0, 1]",1.771834788937409
1380,43040304,"[1, 0]",1.4403951528921706
1381,43040401,"[2, 0, 1]",1.3033339971550497
1382,43040403,"[2, 0, 1, 0, 0]",1.370351231222666
1383,43040502,"[2, 0, 0, 0, 1]",1.3692103016505408
1384,43040504,"[2, 1, 0]",1.031222222222222
1385,43050101,"[2, 0, 0, 0, 0, 1]",1.366605375826433
1386,43050106,"[1, 0, 2]",1.3752342933181256
1387,43050201,"[1, 2, 0]",1.3174738869863014
1388,43050202,"[0, 2, 1]",1.3239765706681874
1389,43050501,"[1, 0]",1.3671039949796344
1390,43050503,"[1, 0]",1.3549683580387686
1391,43050504,"[1, 0]",1.397183153306803
1392,44010101,"[2, 2, 0, 1, 2, 0]",1.3418202048647263
1393,44010103,"[1, 0, 2, 1]",1.3224530403380956
1394,44010105,"[0, 2, 1]",1.3396564333081307
1395,44010106,"[1, 0]",1.349944912590249
1396,44010114,"[2, 0, 2, 2, 1]",1.3527503027722583
1397,44010205,"[0, 2, 1]",1.3637059954428936
1398,44010301,"[0, 1]",1.3984183950717466
1399,44010401,"[2, 1, 0]",1.7833414826498424
1400,44010402,"[1, 2, 0]",1.3534073652239937
1401,44010404,"[2, 0, 1]",1.3891662003357583
1402,44020101,[0],1.586401000870322
1403,44020102,"[1, 0]",1.4882881597717545
1404,44020110,"[0, 1]",1.4879297544260421
1405,44020201,"[0, 1]",1.398823350071736
1406,44020202,"[0, 1]",1.375328546307151
1407,44030101,"[0, 1, 0, 2, 0]",1.3539280476329436
1408,44030104,"[1, 0]",1.3333486617312071
1409,44030105,"[0, 2, 0, 1]",1.3420657944634053
1410,44030109,"[2, 0, 1]",1.3326767065413463
1411,44030114,"[0, 1]",1.3464654951622084
1412,44030205,[0],1.399319236016371
1413,44030301,"[0, 2, 1]",1.3483143364546333
1414,44030304,"[0, 1]",2.0595876288659793
1415,44030401,[0],1.3281959305634603
1416,44030406,"[2, 0, 1]",1.321113584474886
1417,44030411,"[0, 1]",1.5223986254295534
1418,44030506,"[1, 0]",1.2246550680786688
1419,44030601,"[0, 1]",1.318135626954791
1420,44030607,"[1, 0]",1.2718022420235702
1421,44030701,"[0, 1]",1.3658439988623439
1422,44030711,"[0, 1]",1.1909891236306729
1423,44040101,"[1, 2, 0, 0, 0]",1.379046359499431
1424,44040105,"[1, 0]",1.3961803255282694
1425,44040111,"[0, 2, 1]",1.2545398773006131
1426,44040201,[0],1.4076164608761472
1427,44040301,"[1, 0, 2]",1.4189061019518667
1428,44040303,"[0, 1]",1.4149129381058911
1429,44040501,"[1, 2, 0, 0]",1.3622362857142858
1430,44040504,"[0, 2, 1, 1]",1.3924788171737277
1431,44040506,"[1, 0]",1.3783489019033675
1432,44050101,"[0, 0, 0, 2, 1]",1.3738737589613015
1433,44050103,"[0, 2, 1, 0]",1.3181148995796357
1434,44050104,"[1, 1, 2, 0]",1.3528096764791606
1435,44050107,"[0, 1]",1.3856530078050637
1436,44050201,"[1, 0]",1.3913225207202056
1437,44050209,"[0, 1]",1.395007302038881
1438,44050302,[0],1.4264866952789699
1439,44050401,"[2, 0, 1]",1.3133631936526033
1440,44050403,"[0, 0, 1, 2]",1.3535020134546145
1441,44050501,"[1, 0]",1.3690965796196424
1442,44050605,[0],1.3438509644364074
1443,44060101,"[1, 2, 0]",1.385217479556798
1444,44060110,"[1, 0]",1.2695514223194748
1445,44060201,"[1, 2, 0]",1.3447705882352943
1446,44060202,"[1, 0]",1.5527341389728095
1447,44060307,"[1, 0]",1.3615199721906206
1448,44060401,"[2, 0, 1]",1.4023901704545456
1449,44060406,"[2, 1, 0]",1.353396979196352
1450,44060601,"[1, 0]",1.3741400614606418
1451,45020000,"[0, 0, 0, 2, 1]",1.3467915883438912
1452,45030000,"[1, 2, 0]",1.3388415135706284
1453,45040101,"[1, 1, 0, 1, 2]",1.308608289204098
1454,45040201,"[1, 1, 2, 1, 0]",1.3402492687572811
1455,45050000,"[0, 1, 2, 0]",1.3512784712315737
1456,45060000,"[0, 0, 0, 0, 0, 1, 0, 2]",1.3305038852886835
1457,45070000,"[0, 0, 0, 2, 1]",1.3856907271010386
1458,45080101,"[0, 2, 1, 0, 0]",1.3773497653514994
1459,45080201,"[0, 2, 1]",1.3295828748345626
1460,46010000,"[1, 0, 2, 0, 0, 0, 0]",1.3625422106407077
1461,46030000,"[1, 0, 2, 2]",1.3461390497117474
1462,46050101,"[1, 1, 1, 2, 1, 0, 0, 1]",1.3552562108985033
1463,46050301,"[1, 0]",1.3840050380844342
1464,46060101,"[0, 1, 0, 2]",1.3008723654229564
1465,46060201,"[1, 1, 2, 0]",1.3655561123730207
1466,46070000,"[2, 0, 0, 1, 0]",1.3497516624232675
1467,46090101,"[2, 0, 0, 0, 1]",1.315795250260195
1468,46090201,"[0, 1, 0, 0, 0, 2]",1.304426825802785
1469,46100101,"[0, 1, 1, 2]",1.358051988117721
1470,46110101,"[2, 0, 1, 0, 0]",1.28398302425107
1471,46110201,"[2, 0, 0, 0, 1]",1.3467303180731753
1472,46110301,"[0, 1, 2, 2, 2]",1.352118117791643
1473,46120000,"[1, 2, 1, 1, 0, 1, 1, 1]",1.3323353678620795
1474,47010000,"[0, 0, 2, 0, 1, 0]",1.3521048119829786
1475,47030101,"[1, 0, 0, 2, 0, 0, 0]",1.3232586308021534
1476,47030201,"[1, 0, 1, 2, 1, 1]",1.331626834120239
1477,47040000,"[0, 1, 0, 0, 2]",1.3306221257619784
1478,47050000,"[1, 0, 2, 0, 0, 0]",1.3499567138121578
1479,47060000,"[2, 1, 1, 2, 2, 2, 0]",1.3279249762920817
1480,47070000,"[1, 1, 2, 1, 1, 0, 1, 1]",1.3300457272547161
1481,48010000,"[2, 0, 2, 2, 1]",1.2981078520688354
1482,48020000,"[2, 2, 2, 0, 2, 2, 1]",1.3132837066035496
1483,48030000,"[2, 1, 1, 1, 0, 0]",1.3432017579206885
1484,48040000,"[0, 2, 0, 1, 0]",1.354103390306596
1485,48050101,"[0, 2, 1, 2, 2, 2]",1.3200838609179484
1486,48050201,"[0, 1, 2, 0]",1.328680571311527
1487,48060101,"[0, 2, 2, 0, 1]",1.3246896955428022
1488,48060201,"[2, 2, 0, 1, 2]",1.3792623070576842
1489,48070000,"[0, 0, 2, 1, 0]",1.3393639717388373
1490,48080000,"[0, 0, 2, 1, 0]",1.3407838534655416
1491,49010101,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",1.3308437331199106
1492,49020101,"[0, 0, 1, 2, 0]",1.3117478283738595
1493,49020201,"[2, 2, 1, 0]",1.3448192010146844
1494,49020301,"[0, 1, 2]",1.3860161752570346
1495,49030101,[0],1.3707489260686312
1496,49040000,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1]",1.3421799013635347
1497,49050101,"[1, 0]",1.3717356858204959
1498,49050301,"[2, 0, 1, 0]",1.34792078659612
1499,49060101,"[1, 0]",1.339024225914981
1500,49060401,"[0, 2, 1]",1.3406074131360792
1501,49070000,"[2, 2, 2, 2, 0, 1]",1.358608043165185
1502,49080101,"[0, 0, 0, 1, 1, 0, 0, 2]",1.3195053107752839
1503,49080201,"[0, 0, 0, 2, 1, 0]",1.3174805180538087
1504,49090101,"[0, 2, 0, 1]",1.319101275878329
1505,49090301,"[0, 2, 1, 0]",1.368919255319149
1506,49100101,"[0, 1, 2]",1.331033689399227
1507,49110101,"[2, 1, 0, 2]",1.3655457556690953
1508,49120201,"[2, 0, 1]",1.3187104439385318
1509,49130201,"[1, 0, 2, 0]",1.3986266557857887
1510,50010101,"[2, 2, 0, 1, 0]",1.3750315087190368
1511,50020000,"[2, 0, 2, 2, 1, 2]",1.3302242081173303
1512,50030101,"[0, 0, 2, 1, 0, 0]",1.337513258090872
1513,50030201,"[2, 2, 0, 2, 2, 1]",1.4151581342434585
1514,50030301,"[2, 0, 2, 1, 2]",1.3035914466836975
1515,50040101,"[0, 0, 0, 2, 0, 1, 0]",1.3671839995794837
1516,50040201,"[1, 0, 2]",1.348187006802721
1517,50050101,"[0, 2, 2, 1, 2, 1, 2]",1.3253706474034201
1518,50050201,"[2, 0, 1, 1]",1.1816352833638024
1519,50050301,"[0, 0, 0, 1, 0, 2, 0]",1.3183193343898574
1520,51010000,"[1, 0, 0, 2, 2]",1.3234331615723705
1521,51020101,"[0, 1, 1, 2, 1]",1.297881802112744
1522,51020201,"[1, 2, 0]",1.2715216365066877
1523,51030000,"[1, 0]",1.3392205191470785
1524,51040201,"[2, 2, 2, 1, 0]",1.3172502528368022
1525,51050000,"[0, 1, 2]",1.3012883806505953
1526,52010101,"[0, 2, 1]",1.3577991873069895
1527,52010102,"[1, 0, 2]",1.3515668753557197
1528,52010201,"[1, 2, 0]",1.2118080808080807
1529,52060000,"[1, 0]",1.5306878194207836
1530,53010101,"[0, 1, 1, 2]",1.3746964263371895
1531,53010103,"[1, 2, 2, 0]",1.3772179282177435
1532,53010104,"[0, 2, 1, 1]",1.3940103397690706
1533,53010105,"[0, 2, 1]",1.392343259259259
1534,53010106,"[0, 1, 2, 1, 1]",1.388696084077167
1535,53010107,"[0, 1, 2]",1.3700632706162226
1536,53010108,"[2, 0, 1, 1]",1.3534815498154982
1537,53010201,"[1, 0]",1.3951951161688003
1538,53010301,"[0, 1, 0, 2]",1.3885210583664962
1539,53010401,"[1, 0]",1.3819441287878786
1540,53010403,"[2, 0, 1]",1.1647132075471698
1541,53010405,"[2, 0, 1, 0]",1.3673856473594548
1542,53010506,[0],1.6970087920489294
1543,53010601,[0],1.4478898690950484
1544,54010101,"[0, 1]",1.5363821798158168
1545,54010201,"[2, 1, 0, 0]",1.5068293583191368
1546,54010203,"[0, 1, 2]",1.53932430891992
1547,54010204,"[0, 2, 1]",1.5392662654055604
1548,54010206,"[2, 1, 0]",1.6280857966834894
1549,54010301,[0],1.5102128250073035
1550,54020000,[0],1.5898499428897774
1551,55010101,"[2, 1, 0, 0]",1.5405082259185543
1552,55010102,"[2, 1, 0, 1, 1]",1.5853435374149658
1553,55010104,"[1, 0, 1, 1, 2, 1]",1.539902560455192
1554,55010105,"[1, 0, 2]",1.543466571834993
1555,55010201,"[2, 1, 0]",1.5480191964426753
1556,55010202,"[0, 0, 1, 0, 2, 0]",1.6918491076257436
1557,55010207,"[0, 1, 2]",1.5420889768396364
1558,55010301,[0],1.5322860597439545
1559,55010302,"[0, 1]",1.3598349397590361
1560,55010304,"[2, 0, 1]",1.8989105263157893
1561,55010306,"[1, 0]",1.537143180941358
1562,55010401,"[0, 1, 0, 2]",1.5280141531761813
1563,55010404,"[2, 1, 0, 1]",1.6486242138364777
1564,55010406,"[0, 1]",1.5285373130796895
1565,56010101,"[0, 1]",1.4042220801364025
1566,56010104,"[0, 1]",1.4522294060100662
1567,56010201,"[0, 1]",1.393065288853805
1568,56010206,"[0, 1]",1.3921988352225372
1569,56010209,[0],1.5403822681403172
1570,57010101,"[2, 1, 0, 1]",1.3946364548278587
1571,57010201,"[1, 0]",1.3849859768808033
1572,57010301,[0],1.406697127290738
1573,57010402,"[0, 0, 2, 1, 0]",1.3913363688104727
1574,57010403,"[2, 0, 1, 0]",1.3567202836879433
1575,57010404,"[0, 1, 2]",1.3698288141207646
1576,57010405,"[0, 1, 2, 2]",1.3873740903506282
1577,57010406,"[1, 0, 2, 1, 0]",1.408275440591245
1578,57010409,"[0, 1, 2]",1.4107556818181817
1579,57010501,"[2, 1, 0]",1.3799284875842943
1580,57010504,"[1, 0, 2]",1.389943476231072
1581,57010601,[0],1.3952496682778883
1582,57010701,"[2, 0, 1]",1.3942455140985475
1583,57010702,"[2, 2, 2, 0, 2, 1, 2]",1.4129080595790335
1584,57010703,"[2, 0, 1]",1.257276867030965
1585,57010705,"[0, 0, 0, 1, 2]",1.3870775116433798
1586,57010802,[0],1.4237871711148968
1587,57030000,[0],1.65592879963487
1588,58010101,"[0, 1]",1.4877952113252708
1589,58010201,"[1, 0, 2]",1.4685022821118991
1590,58010203,"[1, 0, 2]",1.4998786802991575
1591,58010302,[0],1.5147496433666192
1592,58010303,"[1, 0]",1.5114431107954545
1593,59010101,"[1, 0]",1.515763743844697
1594,59010104,"[0, 1]",1.5254211663066957
1595,59010301,"[1, 0]",1.5634455222258452
1596,59010302,[0],1.4237153057488101
1597,59010309,"[0, 1]",1.7977361495844875
1598,60010101,"[1, 2, 0, 0]",1.7803969727023707
1599,60010102,"[0, 1]",1.7296479810996566
1600,60010103,"[0, 2, 1]",1.5584840906521986
1601,60010105,"[1, 0, 2]",1.5590702004369716
1602,60010107,"[0, 1]",1.56189479550392
1603,60010108,"[1, 0]",1.6051301551267496
1604,60010109,"[0, 1, 2]",1.567541579121711
1605,60010110,"[0, 2, 1, 0]",1.6388064683500518
1606,60010111,"[1, 2, 2, 0, 2]",1.5444889490178928
1607,60010112,"[0, 1, 0, 0, 2, 0]",1.5784982500945897
1608,60030000,[0],1.5261551209103843
1609,61010000,[0],1.5021396697861928
1610,61030000,[0],1.5617014658958075
1611,61040000,[0],1.7518791722296396
1612,61050000,[0],1.4712697744146201
1613,61060000,[0],1.561458577219363
1614,62010101,"[1, 0, 2]",1.527454585930543
1615,62010102,"[1, 0]",1.487402241770715
1616,62010103,"[0, 1]",1.64125145137881
1617,62010105,"[1, 0, 2]",2.004156417112299
1618,62020000,[0],1.6213970789593792
1619,63010001,"[0, 1]",1.4549614580363082
1620,63010002,"[0, 1]",1.5002207965022338
1621,63020002,[0],1.5214214769454733
1622,64010101,"[0, 1]",1.4337917346890667
1623,64010201,"[0, 2, 1, 1]",1.4309189979172583
1624,64010202,"[1, 2, 2, 0]",1.4617157894736843
1625,64010301,"[1, 0, 2]",1.4429063358923324
1626,64010302,"[1, 0, 0, 2]",1.3225404896421848
1627,64020001,[0],1.744046756701453
1628,65010002,"[1, 0]",1.5903166474321986
1629,65010003,"[0, 1]",1.7116625451405245
1630,65030000,[0],1.5690861070911724
1631,65040001,[0],1.5656037268452776
1632,66010001,"[0, 1]",1.5244284924907907
1633,66010002,"[1, 0]",1.498556924715909
1634,67010001,"[0, 1]",1.5976325833095986
1635,67010002,"[0, 1]",1.5842660420215786
1636,67020101,"[2, 2, 0, 0, 1]",1.5288769280966332
1637,67020102,"[0, 1, 2]",1.5247117078715544
1638,67020103,"[1, 0, 0, 2]",1.517893444697545
1639,67020104,"[2, 1, 0, 0]",1.5070036495775005
1640,67020105,"[0, 2, 1]",1.555228879969419
1641,67020109,"[1, 2, 1, 1, 0]",1.4933340941512123
1642,67020111,"[1, 0]",1.5406361158921398
1643,67020301,"[1, 0]",1.5295561965811966
1644,68010001,"[1, 2, 0]",1.5422658824868472
1645,68010002,"[0, 1]",1.5620018683423222
1646,68010003,"[1, 2, 0]",1.539404288554388
1647,68010004,"[2, 1, 0]",1.5481882992327363
1648,68010006,"[0, 1]",1.5408940513403426
1649,69010201,"[2, 1, 0]",1.4150898823082765
1650,69010203,"[0, 1]",1.4293588755707762
1651,69010301,"[1, 0]",1.42177216463126
1652,69010401,"[2, 0, 1]",1.4078009827717495
1653,69010402,"[0, 1]",1.4122235160465777
1654,69010501,"[2, 1, 0, 0]",1.4492850332451
1655,69010601,"[0, 2, 1, 2, 2]",1.4372781012338665
1656,69010602,"[0, 2, 1, 1]",1.4437646884272997
1657,69010701,"[1, 2, 0]",1.4187245901639345
1658,69010702,"[0, 1]",1.5090536858974362
1659,69010704,"[1, 0]",1.4276880329314905
1660,69010707,"[0, 2, 1]",1.4202929609575377
1661,69010801,"[1, 0, 2]",1.4360754662840747
1662,69010802,"[0, 1, 2, 0]",1.4221261106334193
1663,69010804,"[0, 1, 2]",1.4085229485976434
1664,69010901,[0],1.447235270109825
1665,69010902,[0],1.3994677966101694
1666,69011001,"[0, 1, 2, 1, 1]",1.4534081818612137
1667,69011003,"[1, 1, 0, 2]",1.4176557583385778
1668,69011004,"[1, 2, 0, 1, 1]",1.3580447570332483
1669,69011005,"[0, 1, 2]",1.3411030042918453
1670,69011006,"[0, 1, 0, 2, 0, 0]",1.4517086763175324
1671,69020000,[0],1.5485278255880666
1672,69030000,[0],1.4589033409480296
1673,69040001,[0],1.5459315758293835
1674,69050000,[0],1.3656406685236773
1675,70010101,"[1, 0]",1.5158826935467158
1676,70010207,"[0, 1]",1.6657559523809522
1677,71010102,"[1, 0, 2]",1.5154997387669802
1678,71010103,"[0, 1]",1.3897418017249545
1679,71010104,"[2, 1, 0]",1.4322015393386547
1680,71010105,"[1, 2, 0, 0]",1.41150844315586
1681,71010201,"[0, 1]",1.3796165007112375
1682,71010203,"[0, 1]",1.4218228603923797
1683,71010301,"[1, 0]",1.4221044538079932
1684,71010302,"[1, 0, 2, 0]",1.4208299677664014
1685,71010402,[0],1.6249710424710424
1686,71010501,"[0, 1, 1, 2, 1]",1.4508302987197723
1687,71020103,"[0, 1, 2]",1.3705225806451613
1688,71020106,"[0, 1]",1.3914914578587698
1689,71020109,"[0, 1, 2, 0]",1.4121166002277903
1690,71020110,"[1, 0, 1, 1, 2]",1.4304731746481532
1691,71020112,"[1, 0, 2]",1.1846561338289963
1692,71020114,"[1, 0, 2, 0]",1.4034696360713244
1693,71020201,"[0, 0, 0, 0, 0, 1, 2]",1.4049008987626193
1694,71020202,"[0, 0, 1, 2, 0]",1.2536970212765959
1695,71020301,"[1, 0, 2]",1.2515528942115768
1696,71020305,"[0, 2, 2, 1]",1.4524251207729466
1697,71020306,"[2, 1, 0]",1.4225004992867334
1698,71020308,"[2, 0, 0, 0, 0, 1]",1.4571091290661073
1699,71020311,"[1, 0, 2, 0, 0, 2]",1.3662013649425289
1700,71030001,"[0, 1]",1.2202353636901242
1701,71030014,"[0, 1]",1.8317647058823527
1702,71030016,"[0, 1, 0, 2]",1.4054047139982755
1703,71040101,"[1, 0, 2]",1.4029053051911007
1704,71040105,"[2, 1, 0]",1.5504042437431993
1705,71040113,"[0, 1]",1.4630219373219375
1706,71040206,[0],1.4978851100314376
1707,71040301,"[1, 0, 0, 2]",1.4356167947258585
1708,71040305,"[2, 0, 2, 0, 1]",1.5181801356589149
1709,71040306,"[0, 1, 2]",1.4676023958927549
1710,71040307,"[1, 2, 0, 0]",1.4182728486929974
1711,71040401,"[0, 1, 0, 0, 0, 0, 2]",1.4137984523809524
1712,71050101,"[2, 0, 0, 1]",1.413968808932793
1713,71050102,"[1, 0, 2]",1.4435742419948994
1714,71050104,"[0, 2, 1, 0]",1.3883631173280044
1715,71050105,"[0, 1, 2]",1.4349389185580774
1716,71050201,"[1, 2, 0]",1.4359440574353142
1717,71050301,"[0, 1]",1.3960404375260245
1718,71060101,[0],1.4063669250645996
1719,71060201,"[1, 0, 2]",1.427960028005243
1720,71060202,"[2, 1, 0]",1.247657334826428
1721,71060203,"[0, 1, 2]",1.3884999999999998
1722,71060204,"[0, 1, 2]",1.439632183908046
1723,71060214,"[1, 0, 2, 1, 2]",1.5030061349693251
1724,71060301,"[2, 1, 0]",1.4121936808846764
1725,71060302,"[1, 0, 2, 1]",1.3858370770543078
1726,71070101,"[0, 2, 0, 0, 1, 0]",1.4098471682070575
1727,71070102,"[0, 2, 1, 0]",1.3156284464727137
1728,71070103,"[0, 2, 1]",1.4732772869763464
1729,71070104,"[2, 2, 1, 0, 2]",1.478084789311408
1730,71070105,"[1, 0, 2]",1.4256649528706087
1731,71070110,"[1, 2, 0, 1]",1.4058521103356596
1732,71070201,"[0, 2, 1, 1, 1]",1.4163390992786635
1733,71070203,"[0, 1, 2, 0, 0]",1.4316910849372786
1734,71070301,"[1, 0]",1.3938681115845957
1735,71070311,"[1, 0]",1.3967708576429403
1736,71080101,"[1, 2, 0]",1.6727175951025572
1737,71080102,"[0, 1]",1.3371547566856643
1738,71080103,"[2, 1, 0]",1.4142871163420936
1739,71080201,[0],1.4185179640718564
1740,71080301,"[1, 0, 2]",1.4517471051632498
1741,71080303,"[0, 1, 1, 2, 1]",1.437882470119522
1742,71080401,"[2, 1, 0]",1.4195912159011836
1743,71080403,"[0, 2, 1]",1.4521966324200914
1744,71080406,"[2, 0, 2, 1]",1.3988006829115591
1745,72010101,"[2, 0, 1]",1.4094881357108306
1746,72010103,"[0, 1]",1.377443465045593
1747,72010108,"[1, 0, 2]",1.4106472293508223
1748,72010201,"[1, 2, 0]",1.4430727091633468
1749,72010301,[0],1.401771847423854
1750,72020101,"[0, 2, 1]",1.398837220231046
1751,72020103,"[1, 0]",1.3950635472877022
1752,72020107,"[0, 1, 2]",1.395291940665155
1753,72020202,[0],1.3963462926041963
1754,72020204,"[1, 0]",1.4032694285714287
1755,72030001,"[1, 2, 0]",1.3874639756944445
1756,72030002,"[1, 0]",1.4016926797807157
1757,72030004,"[1, 0]",1.4077708842763719
1758,72030007,"[0, 2, 1]",1.4999434137982417
1759,72040101,"[0, 1]",1.4478739497189343
1760,72040102,"[0, 1]",1.589872772630078
1761,72040109,[0],1.4182587795233514
1762,72040111,"[1, 0]",1.4529146029035012
1763,72040112,"[0, 1]",1.5898878127522196
1764,72040203,[0],1.4258884289375122
1765,72040301,"[0, 1]",1.4321016593900278
1766,72040302,"[1, 0]",1.4549282255767588
1767,73010101,"[0, 1, 0, 2, 0, 0]",1.403054301385714
1768,73010102,"[0, 1, 2, 1]",1.4107477029156816
1769,73010107,"[0, 1, 2]",1.385502605647148
1770,73010112,"[0, 1]",1.4579257907542578
1771,73010201,"[2, 0, 1, 1]",1.4314075235109718
1772,73010207,"[1, 0]",1.555872931833223
1773,73010210,"[0, 1]",1.3043230240549828
1774,73010301,"[1, 0]",1.4193317703893151
1775,73010302,"[0, 1]",1.4068906799809795
1776,73010303,"[1, 0, 2]",1.395222033898305
1777,73010401,"[0, 1]",1.344491919844861
1778,73010404,"[0, 1, 2, 0]",1.4036031045286244
1779,73010411,"[2, 0, 1]",11.992899956312801
1780,73020102,"[1, 0]",1.4089502730669734
1781,73020103,"[1, 0]",1.4232755950673932
1782,73020104,"[1, 1, 0, 2]",1.3169294990723563
1783,73020108,"[2, 0, 1]",1.4263138110221203
1784,73020109,"[0, 1]",1.4142571983748455
1785,73020114,"[2, 1, 0]",1.4114386290169236
1786,73020202,"[1, 2, 0, 0]",1.4693895531780992
1787,73020204,"[0, 2, 0, 1]",1.4511532075471698
1788,73020205,"[0, 1, 0, 2, 1]",1.4934045412418906
1789,73020206,"[2, 0, 1, 2, 0]",1.5735508233957975
1790,73030101,"[1, 0]",1.4174788901493665
1791,73030102,"[0, 1]",1.4003578528827036
1792,73030201,[0],1.4060915883859948
1793,73030208,[0],1.3981339412938159
1794,73040000,"[0, 2, 0, 1]",1.4532626384549845
1795,73050101,"[2, 1, 0]",1.4242991816178785
1796,73050102,"[2, 0, 1]",1.4147415197443036
1797,73050108,"[0, 2, 0, 1]",1.4249229854296759
1798,73050301,"[2, 1, 0]",1.406829061059908
1799,73050304,[0],1.3650699331848555
1800,73050311,"[2, 1, 0]",1.4376323430439384
1801,74010101,"[1, 2, 0, 2, 0, 0, 0]",1.4047950621924838
1802,74010201,"[1, 0]",1.4362809831875794
1803,74010202,"[1, 0, 0, 2]",1.399216084076393
1804,74010301,"[1, 0, 2]",1.4082656442298591
1805,74010302,"[1, 0, 2, 2]",1.4566551724137928
1806,74010401,"[1, 2, 0]",1.3948875508851653
1807,74010402,"[1, 1, 0, 2, 1, 0]",1.3585783166904422
1808,74010403,"[2, 2, 0, 1]",1.385623384644622
1809,74010404,"[1, 0]",1.439132982256381
1810,74010601,"[1, 0, 2, 2]",1.3976740188655434
1811,74010602,"[0, 1, 2]",1.2807840713053475
1812,74010603,"[0, 2, 1, 0]",1.3742882951653943
1813,74010701,"[0, 1, 1, 2]",1.3732608385328036
1814,74020101,"[0, 1]",1.4288502481565513
1815,74020201,"[2, 1, 2, 1, 0]",1.5678257737697618
1816,74020202,"[0, 1, 0, 2]",1.3876474434035908
1817,74020205,"[1, 2, 1, 0]",1.22290625
1818,74020207,"[2, 0, 1]",1.3073527987082887
1819,74020401,"[2, 2, 0, 1]",1.4110764408099687
1820,74020601,"[1, 0]",1.427099135063207
1821,74040101,[0],1.2783716256843574
1822,74040201,[0],1.4330626878488621
1823,74050101,"[1, 0]",1.4110424622399544
1824,74050102,"[0, 2, 1]",1.301727486066295
1825,74050107,"[0, 1]",1.4235764391090542
1826,74050302,[0],1.3968309395146001
1827,74050303,[0],1.4031530117042534
1828,74060101,"[0, 1, 2]",1.4342766489988221
1829,74060105,"[0, 2, 1]",1.4270589698872225
1830,74060107,"[0, 1]",1.4102806292177548
1831,74060112,"[2, 1, 1, 0]",1.4138906871095969
1832,74060201,[0],1.3348795703839123
1833,74060207,"[1, 0]",1.7636909722222223
1834,74060301,"[2, 1, 0]",1.3943140952652053
1835,74060310,"[0, 1]",1.76061797752809
1836,74060311,"[0, 2, 1]",1.6141791443850266
1837,74060401,"[0, 2, 1]",1.3515877862595422
1838,74060410,"[1, 0]",1.4022754768004553
1839,74070001,"[0, 1]",1.4160800081849805
1840,74070005,"[0, 2, 1]",1.3954844319311033
